DayOfWeek,TimeOfDay,Season,CustomerZipCode,StoreZipCode,OrderedQty,ItemID,ShippingOption,HasDiscount,IsPeakSeason,IsWeekend,Distance,Inventory,FulfillmentSuccess
Sun,Afternoon,Summer,99583,90755,15,Item1,Standard,TRUE,FALSE,FALSE,2599.197742,65,0
Thu,Night,Spring,17758,79070,17,Item4,Overnight,TRUE,FALSE,FALSE,1346.82763,28,0
Sat,Evening,Summer,60545,22734,40,Item3,Standard,FALSE,FALSE,FALSE,606.1990685,36,0
Wed,Afternoon,Winter,3785,46705,18,Item4,Expedited,FALSE,TRUE,FALSE,690.2096451,66,1
Thu,Afternoon,Summer,24325,15637,9,Item3,Expedited,TRUE,FALSE,FALSE,243.1866766,78,1
Tue,Night,Fall,1930,47951,25,Item3,Overnight,FALSE,TRUE,FALSE,871.3526946,73,0
Sat,Evening,Fall,11786,30471,40,Item2,Overnight,FALSE,TRUE,FALSE,774.7024485,31,0
Tue,Evening,Winter,93255,45657,14,Item2,Standard,FALSE,TRUE,FALSE,1916.774728,83,0
Sun,Evening,Summer,37160,45458,25,Item1,Expedited,TRUE,TRUE,FALSE,312.5499101,25,1
Fri,Afternoon,Winter,78415,64801,22,Item3,Standard,TRUE,TRUE,TRUE,675.6622095,72,0
Sat,Morning,Summer,85050,93703,30,Item3,Expedited,FALSE,FALSE,FALSE,486.6221397,35,0
Thu,Afternoon,Spring,10505,65479,20,Item2,Expedited,FALSE,TRUE,TRUE,992.2658597,24,0
Fri,Afternoon,Fall,12978,19977,21,Item1,Standard,TRUE,FALSE,TRUE,378.2957202,92,1
Mon,Night,Spring,4627,38066,44,Item2,Expedited,TRUE,TRUE,FALSE,1271.551208,65,0
Thu,Morning,Summer,1922,50277,32,Item2,Expedited,TRUE,TRUE,TRUE,1195.150629,33,1
Wed,Evening,Spring,56711,75680,46,Item1,Standard,TRUE,FALSE,FALSE,1179.970102,63,0
Mon,Night,Winter,22650,49796,49,Item3,Expedited,FALSE,TRUE,TRUE,562.2424984,82,1
Mon,Afternoon,Winter,30137,39168,21,Item3,Standard,FALSE,FALSE,FALSE,311.8557389,71,1
Wed,Morning,Summer,66845,39365,35,Item1,Overnight,TRUE,TRUE,FALSE,571.3947513,45,0
Sat,Evening,Fall,7826,59538,32,Item3,Expedited,TRUE,FALSE,FALSE,1678.870352,72,0
Mon,Evening,Winter,14879,48092,30,Item1,Standard,FALSE,TRUE,FALSE,299.296165,48,0
Sun,Afternoon,Fall,8314,49632,39,Item1,Expedited,TRUE,FALSE,TRUE,621.7753937,38,0
Thu,Evening,Summer,28721,13469,49,Item2,Expedited,FALSE,FALSE,FALSE,662.7493951,66,0
Fri,Evening,Fall,37048,88007,12,Item3,Standard,TRUE,FALSE,FALSE,1193.965441,27,0
Mon,Morning,Summer,36575,33706,41,Item3,Overnight,TRUE,TRUE,TRUE,392.6870371,42,0
Thu,Night,Spring,23486,97381,47,Item1,Standard,TRUE,FALSE,TRUE,2455.00412,54,0
Tue,Morning,Summer,11050,48822,18,Item2,Expedited,FALSE,TRUE,FALSE,585.4032592,72,0
Thu,Night,Spring,78957,56140,21,Item2,Overnight,FALSE,FALSE,FALSE,960.5283371,77,0
Fri,Night,Summer,14204,35014,13,Item3,Overnight,FALSE,TRUE,FALSE,769.7217651,24,0
Thu,Night,Winter,62695,97801,21,Item4,Expedited,FALSE,TRUE,FALSE,1502.840195,35,1
Wed,Evening,Winter,87064,14580,8,Item1,Standard,TRUE,TRUE,TRUE,1610.607512,36,1
Fri,Morning,Fall,78622,36550,46,Item3,Standard,TRUE,TRUE,FALSE,605.630284,51,1
Sat,Evening,Summer,84094,44313,40,Item3,Expedited,FALSE,FALSE,FALSE,1574.733849,71,0
Tue,Afternoon,Summer,47110,24129,46,Item4,Standard,FALSE,FALSE,FALSE,314.0965135,39,0
Wed,Morning,Summer,47842,49759,7,Item4,Standard,FALSE,FALSE,FALSE,430.8854197,85,1
Sat,Night,Fall,85192,76439,23,Item2,Standard,TRUE,FALSE,TRUE,739.290722,20,0
Thu,Evening,Winter,83422,3604,44,Item2,Overnight,TRUE,TRUE,TRUE,1930.697917,77,0
Fri,Evening,Summer,61432,29601,32,Item2,Overnight,FALSE,FALSE,FALSE,582.5891082,63,0
Tue,Morning,Fall,19038,44108,11,Item2,Standard,FALSE,TRUE,FALSE,350.6207211,25,1
Wed,Morning,Summer,22827,951,22,Item1,Expedited,FALSE,FALSE,FALSE,1565.525783,69,0
Sat,Night,Spring,59322,80832,22,Item4,Expedited,TRUE,TRUE,TRUE,565.8915551,91,0
Sat,Night,Summer,79034,12009,43,Item3,Expedited,TRUE,TRUE,FALSE,1451.591346,39,1
Tue,Afternoon,Spring,81601,44813,25,Item2,Expedited,TRUE,TRUE,FALSE,1307.356349,33,0
Sun,Night,Fall,48889,52352,22,Item3,Standard,FALSE,TRUE,TRUE,360.3879528,24,0
Thu,Evening,Fall,7661,54420,28,Item1,Standard,TRUE,TRUE,TRUE,863.284748,60,0
Tue,Afternoon,Winter,70512,25169,29,Item2,Expedited,TRUE,TRUE,FALSE,786.3326141,59,1
Sat,Afternoon,Summer,23436,71642,13,Item1,Standard,TRUE,TRUE,TRUE,899.7848542,53,0
Mon,Afternoon,Fall,14454,97064,18,Item2,Expedited,TRUE,TRUE,FALSE,2224.691549,99,0
Wed,Morning,Winter,69038,4553,2,Item3,Expedited,FALSE,FALSE,TRUE,1598.707526,64,0
Tue,Night,Summer,13030,61882,29,Item1,Overnight,TRUE,TRUE,FALSE,692.3580744,90,0
Sun,Afternoon,Fall,94903,81050,21,Item2,Expedited,TRUE,FALSE,TRUE,1034.346349,99,0
Sat,Morning,Spring,79783,92004,15,Item3,Overnight,FALSE,FALSE,TRUE,820.5904841,90,0
Thu,Morning,Fall,35120,968,27,Item3,Expedited,TRUE,TRUE,FALSE,1637.062768,46,0
Sat,Afternoon,Spring,43116,53203,31,Item3,Standard,FALSE,FALSE,TRUE,337.5361216,97,1
Thu,Afternoon,Winter,99921,60030,15,Item2,Overnight,FALSE,FALSE,TRUE,2177.895042,97,0
Tue,Evening,Winter,27830,65672,23,Item3,Standard,TRUE,FALSE,TRUE,853.768051,63,0
Thu,Afternoon,Summer,23856,88023,24,Item3,Expedited,TRUE,TRUE,FALSE,1738.554357,52,0
Fri,Evening,Summer,29040,16912,44,Item2,Overnight,TRUE,FALSE,TRUE,556.3057838,52,0
Fri,Afternoon,Summer,16854,27609,13,Item1,Expedited,FALSE,TRUE,FALSE,354.5044579,63,1
Fri,Afternoon,Winter,19953,17861,22,Item3,Expedited,FALSE,TRUE,TRUE,133.757614,39,0
Sun,Night,Spring,73162,72389,43,Item2,Standard,FALSE,FALSE,FALSE,391.1507087,55,0
Sun,Afternoon,Summer,97632,15616,37,Item1,Overnight,FALSE,TRUE,TRUE,2158.223142,26,1
Mon,Afternoon,Summer,74553,55704,33,Item3,Standard,TRUE,FALSE,TRUE,810.7683373,51,1
Sun,Evening,Winter,95650,850,3,Item2,Standard,TRUE,TRUE,FALSE,3659.366461,86,0
Tue,Evening,Spring,45859,53962,19,Item4,Overnight,FALSE,FALSE,TRUE,390.3490687,58,1
Sat,Night,Fall,25015,88352,23,Item2,Standard,TRUE,TRUE,FALSE,1413.32472,43,0
Sat,Afternoon,Summer,40507,33440,29,Item3,Expedited,FALSE,FALSE,FALSE,819.4278329,89,1
Mon,Afternoon,Fall,42040,37128,30,Item1,Overnight,TRUE,FALSE,FALSE,126.4405336,73,1
Sun,Evening,Fall,71079,49863,39,Item1,Overnight,FALSE,TRUE,TRUE,918.1087108,57,0
Thu,Morning,Summer,72374,95987,44,Item1,Overnight,FALSE,FALSE,FALSE,1756.102397,93,0
Mon,Morning,Winter,44048,13795,47,Item3,Overnight,FALSE,TRUE,FALSE,250.4211427,99,1
Thu,Morning,Summer,89820,71353,25,Item3,Overnight,TRUE,TRUE,FALSE,1558.797255,94,0
Thu,Evening,Spring,20676,67207,37,Item1,Overnight,TRUE,TRUE,TRUE,1123.133777,51,0
Wed,Evening,Spring,28560,4750,47,Item1,Expedited,FALSE,TRUE,TRUE,942.9733037,64,0
Sat,Morning,Summer,20732,76935,8,Item1,Overnight,FALSE,FALSE,TRUE,1445.176499,80,1
Fri,Morning,Fall,70001,69166,42,Item1,Standard,FALSE,FALSE,FALSE,1015.385554,89,0
Sun,Afternoon,Spring,62272,74107,16,Item2,Standard,TRUE,FALSE,FALSE,377.3490239,72,1
Thu,Evening,Spring,70551,4774,8,Item3,Standard,FALSE,FALSE,TRUE,1674.142835,70,1
Wed,Evening,Summer,33712,37306,1,Item4,Overnight,TRUE,TRUE,TRUE,548.8754252,95,0
Sat,Morning,Summer,50643,83637,44,Item1,Standard,TRUE,TRUE,TRUE,1150.515345,75,1
Fri,Morning,Winter,28712,35207,5,Item2,Expedited,FALSE,TRUE,FALSE,256.2721899,46,1
Thu,Night,Summer,24437,72635,3,Item4,Standard,TRUE,FALSE,TRUE,755.3621555,57,0
Thu,Evening,Summer,47711,41317,1,Item4,Overnight,FALSE,FALSE,TRUE,239.900816,81,1
Mon,Night,Spring,12747,85923,4,Item1,Expedited,FALSE,TRUE,TRUE,1991.525533,37,0
Mon,Afternoon,Spring,80011,38725,40,Item1,Expedited,TRUE,TRUE,TRUE,868.0387214,83,0
Sat,Night,Spring,23440,95521,35,Item2,Expedited,TRUE,TRUE,FALSE,2542.506816,96,0
Fri,Morning,Fall,62957,68046,32,Item1,Standard,TRUE,TRUE,TRUE,441.4876819,49,0
Thu,Evening,Spring,99761,97360,42,Item4,Standard,TRUE,TRUE,TRUE,2145.199422,68,0
Sat,Evening,Spring,23959,98070,34,Item1,Overnight,TRUE,TRUE,TRUE,2308.60237,60,0
Sat,Night,Summer,73067,98660,43,Item2,Expedited,TRUE,FALSE,TRUE,1495.43414,32,0
Tue,Night,Winter,65473,45331,25,Item2,Overnight,TRUE,FALSE,FALSE,435.2414504,53,1
Sun,Afternoon,Spring,44403,25185,10,Item2,Overnight,FALSE,TRUE,TRUE,211.3143621,44,1
Mon,Afternoon,Winter,2143,74066,21,Item2,Overnight,TRUE,FALSE,FALSE,1406.223005,85,1
Fri,Morning,Spring,15313,29541,46,Item2,Expedited,FALSE,FALSE,FALSE,414.4291499,37,0
Thu,Morning,Spring,72628,81062,39,Item1,Expedited,TRUE,FALSE,FALSE,611.2301312,24,1
Sat,Morning,Winter,21669,34216,27,Item3,Overnight,TRUE,FALSE,FALSE,841.4331898,38,0
Thu,Night,Summer,51004,74844,27,Item2,Expedited,FALSE,TRUE,TRUE,519.2407043,61,0
Tue,Night,Spring,13736,56231,2,Item3,Standard,FALSE,TRUE,FALSE,993.8530772,37,0
Fri,Evening,Winter,74046,68946,41,Item1,Expedited,FALSE,FALSE,FALSE,353.4860474,51,0
Sat,Morning,Spring,78234,59463,48,Item2,Standard,FALSE,TRUE,FALSE,1384.865969,40,0
Thu,Night,Fall,12942,50591,13,Item3,Expedited,TRUE,FALSE,TRUE,1018.448135,29,0
Mon,Evening,Fall,5829,54455,9,Item3,Overnight,TRUE,TRUE,FALSE,860.2793206,56,0
Sun,Morning,Fall,75605,38569,36,Item4,Overnight,FALSE,TRUE,FALSE,560.296819,68,0
Tue,Afternoon,Fall,59832,21403,22,Item3,Standard,TRUE,FALSE,TRUE,1916.518583,32,0
Fri,Afternoon,Summer,86314,13825,42,Item4,Standard,TRUE,TRUE,TRUE,2059.679789,74,0
Tue,Night,Fall,43934,49660,26,Item4,Expedited,FALSE,TRUE,FALSE,399.0149138,36,0
Mon,Evening,Winter,85551,57239,12,Item3,Standard,FALSE,TRUE,FALSE,1097.102589,28,1
Fri,Afternoon,Spring,99766,1521,17,Item4,Overnight,TRUE,FALSE,TRUE,3649.408647,63,0
Tue,Evening,Winter,68627,77837,14,Item3,Expedited,FALSE,FALSE,TRUE,732.2552422,97,0
Wed,Evening,Fall,40070,84044,14,Item4,Standard,TRUE,FALSE,TRUE,1433.918025,65,0
Mon,Afternoon,Summer,98050,24579,34,Item2,Overnight,FALSE,TRUE,FALSE,2233.303288,27,0
Mon,Evening,Fall,49128,46723,20,Item2,Overnight,TRUE,TRUE,FALSE,77.30052736,56,1
Mon,Afternoon,Fall,16249,75227,11,Item2,Expedited,FALSE,FALSE,FALSE,1104.811207,38,0
Wed,Night,Summer,49718,89405,16,Item3,Expedited,FALSE,FALSE,TRUE,1770.494938,82,1
Wed,Morning,Summer,67747,40336,31,Item3,Expedited,FALSE,FALSE,FALSE,927.9253686,65,0
Thu,Morning,Summer,43902,76357,6,Item1,Expedited,FALSE,FALSE,FALSE,1029.211046,90,0
Sat,Night,Summer,13420,59326,19,Item3,Standard,TRUE,TRUE,FALSE,1460.757196,45,0
Sun,Afternoon,Summer,12973,68367,37,Item1,Expedited,TRUE,TRUE,FALSE,1175.66846,65,0
Tue,Afternoon,Summer,44634,57339,4,Item1,Standard,TRUE,TRUE,TRUE,963.3485205,65,0
Thu,Afternoon,Spring,37359,17254,47,Item2,Overnight,TRUE,TRUE,TRUE,583.9537832,94,0
Tue,Afternoon,Fall,29582,98833,4,Item3,Expedited,FALSE,FALSE,TRUE,2364.364951,33,0
Sun,Night,Fall,87102,57585,20,Item3,Expedited,TRUE,FALSE,FALSE,673.1129175,82,0
Sat,Morning,Summer,93638,35457,10,Item1,Expedited,FALSE,FALSE,FALSE,1830.478449,91,0
Wed,Evening,Winter,33407,2559,24,Item1,Expedited,TRUE,TRUE,TRUE,1162.672611,22,1
Sat,Evening,Summer,80624,61471,35,Item3,Expedited,FALSE,FALSE,TRUE,714.3335277,47,0
Wed,Morning,Spring,43811,96717,26,Item1,Expedited,TRUE,FALSE,FALSE,4545.46568,48,0
Sun,Night,Winter,56211,79853,37,Item3,Expedited,FALSE,FALSE,FALSE,1098.877742,37,0
Sat,Evening,Spring,88112,45036,38,Item3,Standard,TRUE,TRUE,FALSE,1085.60435,54,0
Thu,Morning,Winter,53044,59720,21,Item4,Expedited,FALSE,FALSE,FALSE,1174.404943,96,1
Fri,Night,Winter,77010,12531,40,Item1,Expedited,FALSE,FALSE,TRUE,1457.297389,95,1
Thu,Evening,Summer,98243,1032,39,Item2,Expedited,TRUE,TRUE,FALSE,2418.955401,66,0
Tue,Afternoon,Spring,8029,47958,21,Item3,Standard,TRUE,TRUE,TRUE,638.8805888,24,0
Thu,Afternoon,Winter,48328,12464,10,Item1,Expedited,FALSE,FALSE,TRUE,461.5558692,94,1
Sun,Night,Spring,36026,40824,38,Item1,Expedited,TRUE,FALSE,TRUE,320.3518458,78,1
Mon,Afternoon,Summer,25837,28210,46,Item1,Overnight,TRUE,FALSE,FALSE,202.6075897,94,1
Tue,Night,Summer,69210,36040,4,Item3,Expedited,FALSE,TRUE,FALSE,1008.660883,78,1
Sat,Morning,Summer,77026,10032,45,Item3,Overnight,FALSE,TRUE,TRUE,1419.721228,66,0
Tue,Morning,Summer,4625,60184,20,Item3,Overnight,FALSE,FALSE,FALSE,1017.969152,32,0
Fri,Evening,Fall,63113,36558,17,Item1,Expedited,TRUE,TRUE,TRUE,498.0777001,97,1
Wed,Night,Winter,68812,38577,7,Item2,Expedited,TRUE,TRUE,TRUE,826.8238211,52,1
Sat,Evening,Fall,98938,87740,4,Item4,Expedited,FALSE,TRUE,FALSE,1045.58963,81,0
Tue,Evening,Summer,76887,2019,29,Item2,Overnight,TRUE,FALSE,FALSE,1704.111329,98,1
Sat,Morning,Winter,17241,50447,14,Item3,Standard,TRUE,TRUE,TRUE,866.7679607,35,1
Sat,Evening,Winter,30307,11374,3,Item3,Standard,TRUE,TRUE,FALSE,748.6794604,63,1
Sat,Afternoon,Spring,87749,50470,24,Item3,Expedited,FALSE,FALSE,TRUE,747.2300393,77,1
Wed,Evening,Summer,39665,36277,37,Item2,Expedited,TRUE,TRUE,FALSE,294.4613968,25,0
Sun,Night,Fall,25108,43529,16,Item2,Overnight,TRUE,FALSE,FALSE,244.7543747,34,1
Thu,Afternoon,Spring,12533,82523,4,Item3,Overnight,FALSE,TRUE,FALSE,1776.665494,23,1
Sat,Morning,Winter,78003,85737,24,Item4,Standard,TRUE,FALSE,FALSE,724.7565971,75,0
Mon,Night,Fall,70118,68665,34,Item4,Overnight,FALSE,TRUE,TRUE,934.1204498,83,0
Sun,Afternoon,Summer,39437,29169,30,Item1,Standard,TRUE,TRUE,TRUE,500.0016202,87,0
Fri,Night,Fall,72840,11417,18,Item2,Expedited,TRUE,TRUE,TRUE,1130.410401,53,1
Wed,Afternoon,Fall,12047,87049,19,Item4,Standard,FALSE,TRUE,FALSE,1880.710147,75,0
Tue,Night,Fall,35466,78391,31,Item3,Standard,FALSE,FALSE,FALSE,679.2214854,51,0
Wed,Night,Spring,54721,30024,19,Item2,Expedited,FALSE,TRUE,TRUE,843.9095731,28,0
Tue,Afternoon,Winter,81239,3750,49,Item1,Standard,TRUE,TRUE,TRUE,1811.676688,82,0
Wed,Morning,Fall,49246,60193,46,Item1,Overnight,TRUE,TRUE,TRUE,184.250462,91,0
Tue,Morning,Winter,90034,60029,19,Item2,Overnight,FALSE,FALSE,FALSE,1743.578701,97,0
Sat,Night,Spring,84084,30331,22,Item3,Expedited,FALSE,TRUE,TRUE,1575.089875,52,0
Thu,Night,Summer,68783,17752,24,Item4,Expedited,TRUE,TRUE,TRUE,1092.347653,40,1
Tue,Morning,Summer,61854,25173,45,Item2,Overnight,TRUE,TRUE,TRUE,417.6589361,74,0
Tue,Morning,Fall,39827,32922,12,Item3,Overnight,FALSE,FALSE,FALSE,273.9974048,95,1
Mon,Evening,Spring,73705,47468,30,Item2,Overnight,TRUE,TRUE,FALSE,658.6232404,76,0
Tue,Morning,Summer,38582,96031,38,Item1,Overnight,FALSE,FALSE,TRUE,2032.792932,21,1
Mon,Night,Spring,85639,65080,31,Item2,Standard,TRUE,TRUE,FALSE,1205.227704,32,0
Fri,Afternoon,Spring,62883,98922,36,Item3,Overnight,TRUE,TRUE,FALSE,1715.148841,23,0
Sat,Morning,Fall,87417,78352,19,Item3,Expedited,TRUE,FALSE,TRUE,866.1962076,69,0
Mon,Evening,Fall,66713,36879,48,Item1,Expedited,TRUE,TRUE,FALSE,600.9566365,67,0
Thu,Evening,Spring,39110,35175,45,Item3,Overnight,TRUE,FALSE,FALSE,247.6232776,97,1
Sun,Evening,Spring,72352,60402,36,Item3,Standard,FALSE,FALSE,TRUE,520.5177494,49,0
Sat,Afternoon,Fall,49412,47965,30,Item1,Overnight,FALSE,FALSE,TRUE,247.8362923,48,1
Mon,Morning,Spring,62553,10924,49,Item3,Overnight,FALSE,TRUE,TRUE,789.1135004,27,0
Sat,Morning,Fall,22827,55725,33,Item3,Expedited,FALSE,TRUE,FALSE,978.6179505,31,1
Sat,Morning,Winter,78005,45874,18,Item2,Expedited,FALSE,FALSE,TRUE,1143.742132,60,0
Sat,Afternoon,Spring,56091,36037,49,Item2,Standard,FALSE,TRUE,TRUE,920.5838128,45,1
Fri,Afternoon,Fall,21031,7080,28,Item2,Standard,TRUE,FALSE,FALSE,140.3233983,69,1
Thu,Night,Spring,57020,99009,47,Item2,Standard,FALSE,TRUE,FALSE,1023.506266,21,0
Wed,Evening,Fall,75961,12758,11,Item4,Expedited,TRUE,FALSE,FALSE,1302.43584,74,0
Wed,Evening,Spring,32351,6095,45,Item2,Standard,FALSE,FALSE,FALSE,1028.297469,75,1
Mon,Morning,Summer,3243,30016,33,Item2,Overnight,FALSE,TRUE,FALSE,951.6806866,33,0
Sat,Afternoon,Summer,98075,40943,17,Item2,Overnight,FALSE,FALSE,FALSE,2059.489191,25,0
Mon,Afternoon,Spring,36870,660,6,Item1,Expedited,TRUE,FALSE,FALSE,1493.86016,80,0
Fri,Morning,Summer,46763,68828,4,Item2,Overnight,TRUE,TRUE,FALSE,724.5559531,31,0
Fri,Morning,Spring,73744,31712,20,Item4,Standard,TRUE,TRUE,FALSE,881.260021,32,0
Tue,Night,Spring,85044,20877,48,Item4,Overnight,FALSE,TRUE,TRUE,1967.273033,38,0
Fri,Evening,Winter,40943,18214,47,Item4,Standard,FALSE,FALSE,FALSE,495.0546116,63,1
Tue,Evening,Winter,31558,24731,27,Item3,Standard,TRUE,TRUE,TRUE,455.8698714,78,1
Thu,Evening,Summer,56716,40370,15,Item1,Standard,FALSE,FALSE,FALSE,883.7049495,56,1
Mon,Night,Winter,30666,85926,6,Item2,Overnight,FALSE,TRUE,TRUE,1509.143344,44,0
Sun,Morning,Winter,60543,77640,47,Item2,Expedited,FALSE,TRUE,FALSE,871.9029786,35,0
Thu,Morning,Spring,13843,96117,14,Item3,Standard,FALSE,TRUE,TRUE,2295.405565,57,1
Fri,Evening,Fall,55384,59212,11,Item1,Overnight,FALSE,FALSE,FALSE,547.8224641,62,0
Thu,Evening,Spring,48433,96111,39,Item3,Expedited,TRUE,TRUE,FALSE,1878.919263,33,0
Thu,Night,Winter,43746,43805,9,Item4,Overnight,TRUE,FALSE,TRUE,30.89014634,25,1
Thu,Afternoon,Spring,87512,23827,26,Item3,Expedited,FALSE,TRUE,TRUE,1551.963759,42,0
Fri,Afternoon,Summer,75764,13661,16,Item1,Overnight,FALSE,TRUE,FALSE,1315.148605,79,0
Sun,Evening,Fall,77385,44028,5,Item3,Standard,TRUE,TRUE,FALSE,1074.65043,31,0
Sat,Night,Winter,34268,15723,10,Item1,Overnight,FALSE,TRUE,FALSE,949.0951515,32,0
Thu,Evening,Winter,64075,6375,3,Item3,Expedited,FALSE,TRUE,FALSE,1169.830551,25,0
Tue,Afternoon,Spring,95148,29856,13,Item1,Standard,FALSE,TRUE,FALSE,2264.532078,82,0
Fri,Evening,Spring,48818,37914,43,Item2,Standard,FALSE,FALSE,FALSE,507.1094955,57,0
Thu,Afternoon,Spring,77204,49801,49,Item4,Overnight,FALSE,FALSE,FALSE,1186.286036,69,1
Sun,Afternoon,Spring,10517,76078,30,Item1,Standard,FALSE,FALSE,FALSE,1410.790494,71,0
Sat,Afternoon,Winter,33624,70759,45,Item3,Expedited,TRUE,FALSE,TRUE,574.4287418,59,0
Fri,Morning,Spring,76513,25524,6,Item3,Standard,TRUE,FALSE,TRUE,996.368898,27,0
Wed,Morning,Winter,14418,29689,17,Item4,Expedited,FALSE,FALSE,TRUE,635.1402837,80,1
Sat,Evening,Spring,26136,22042,45,Item2,Expedited,TRUE,TRUE,FALSE,210.7300038,27,1
Tue,Afternoon,Fall,45760,62263,19,Item2,Expedited,FALSE,TRUE,FALSE,394.8522274,53,1
Thu,Morning,Fall,31527,47351,42,Item2,Standard,TRUE,TRUE,TRUE,651.7181755,98,1
Sun,Evening,Spring,33950,13135,35,Item1,Standard,FALSE,FALSE,TRUE,1173.282842,79,0
Wed,Evening,Spring,54490,26571,46,Item4,Overnight,TRUE,FALSE,FALSE,654.0685074,76,0
Sun,Evening,Summer,98051,23666,26,Item1,Expedited,FALSE,TRUE,FALSE,2394.653084,65,0
Wed,Evening,Fall,2563,57633,5,Item1,Expedited,TRUE,FALSE,FALSE,1562.565847,41,0
Fri,Evening,Winter,13167,65339,29,Item1,Overnight,FALSE,FALSE,TRUE,940.957875,59,0
Wed,Night,Fall,68375,51360,37,Item1,Overnight,FALSE,TRUE,TRUE,265.1713153,64,0
Tue,Afternoon,Winter,18063,43070,20,Item3,Expedited,FALSE,FALSE,TRUE,462.1263444,74,1
Tue,Evening,Spring,77482,36567,49,Item3,Expedited,TRUE,FALSE,FALSE,509.4031671,70,1
Mon,Night,Fall,31421,92241,21,Item3,Overnight,FALSE,TRUE,FALSE,2032.962378,24,0
Tue,Afternoon,Fall,64071,92106,10,Item1,Standard,FALSE,TRUE,TRUE,1375.453898,32,0
Sat,Morning,Summer,70807,12837,5,Item2,Overnight,FALSE,TRUE,FALSE,1328.601039,47,0
Wed,Evening,Summer,60805,95957,36,Item3,Expedited,TRUE,FALSE,TRUE,1792.078856,99,0
Tue,Night,Fall,81507,45204,6,Item4,Expedited,FALSE,FALSE,TRUE,1285.979869,81,0
Fri,Morning,Fall,50229,70801,26,Item3,Standard,TRUE,FALSE,FALSE,767.9960202,43,0
Sun,Night,Fall,69201,7522,4,Item1,Expedited,TRUE,FALSE,FALSE,1359.431639,26,0
Sun,Afternoon,Winter,31315,47720,39,Item1,Expedited,FALSE,TRUE,FALSE,545.877411,57,0
Mon,Afternoon,Spring,35540,69218,39,Item1,Overnight,FALSE,TRUE,FALSE,976.4013356,56,0
Sun,Morning,Summer,72013,46951,35,Item3,Standard,FALSE,FALSE,TRUE,508.6014427,87,0
Wed,Night,Spring,20748,45002,1,Item2,Overnight,FALSE,TRUE,TRUE,418.8115393,61,1
Mon,Evening,Summer,5763,17318,24,Item1,Standard,TRUE,FALSE,TRUE,320.5782542,24,0
Wed,Evening,Summer,43047,38471,36,Item4,Expedited,TRUE,TRUE,TRUE,424.5356725,83,1
Fri,Morning,Summer,15744,70519,6,Item1,Overnight,FALSE,TRUE,FALSE,1037.125597,69,1
Mon,Morning,Fall,14105,23175,41,Item2,Overnight,FALSE,FALSE,TRUE,394.5403817,34,0
Thu,Morning,Summer,73664,95323,46,Item2,Overnight,TRUE,FALSE,TRUE,1201.172034,92,1
Sat,Night,Spring,95461,40155,44,Item2,Standard,FALSE,FALSE,TRUE,1969.168027,72,1
Sat,Evening,Summer,64475,68313,31,Item1,Expedited,TRUE,FALSE,TRUE,140.4952147,44,1
Wed,Evening,Spring,88352,45133,20,Item4,Expedited,TRUE,FALSE,FALSE,1312.516799,28,1
Sun,Evening,Summer,65564,78741,24,Item4,Standard,TRUE,TRUE,TRUE,585.4945403,57,1
Thu,Morning,Summer,72073,95329,25,Item1,Overnight,TRUE,TRUE,FALSE,1615.884922,41,0
Mon,Evening,Fall,2145,6019,36,Item3,Expedited,TRUE,TRUE,FALSE,100.086021,68,0
Thu,Afternoon,Spring,38556,57791,21,Item3,Expedited,TRUE,FALSE,TRUE,1066.764071,87,0
Thu,Morning,Summer,43526,44140,30,Item4,Overnight,FALSE,FALSE,FALSE,145.4195164,34,0
Sun,Evening,Summer,32266,37201,24,Item3,Standard,FALSE,FALSE,FALSE,508.8915865,84,0
Mon,Night,Spring,63541,47564,44,Item3,Expedited,FALSE,TRUE,TRUE,326.3351665,73,0
Fri,Morning,Summer,77960,59457,42,Item4,Overnight,FALSE,TRUE,TRUE,1430.164105,49,1
Sun,Afternoon,Winter,93033,80544,30,Item3,Overnight,FALSE,FALSE,FALSE,869.4963241,39,0
Thu,Afternoon,Fall,11220,631,22,Item3,Overnight,TRUE,FALSE,TRUE,1608.120824,52,0
Thu,Night,Spring,15671,25639,28,Item1,Standard,TRUE,TRUE,FALSE,221.6300806,96,1
Fri,Night,Fall,35540,7660,7,Item3,Expedited,TRUE,FALSE,FALSE,852.0817471,26,0
Thu,Morning,Winter,29572,31765,35,Item4,Standard,FALSE,FALSE,TRUE,356.813271,27,0
Thu,Morning,Winter,78663,80290,28,Item1,Standard,TRUE,TRUE,TRUE,745.8281058,47,0
Thu,Afternoon,Winter,14781,25420,14,Item4,Overnight,TRUE,FALSE,TRUE,207.2300586,64,1
Sat,Night,Spring,76454,98012,10,Item1,Overnight,FALSE,FALSE,TRUE,1632.971704,92,0
Sun,Morning,Winter,17319,73842,16,Item4,Overnight,TRUE,FALSE,FALSE,1229.894745,99,0
Tue,Afternoon,Spring,18072,35226,16,Item2,Standard,FALSE,FALSE,FALSE,818.0285544,93,0
Sun,Night,Spring,61544,95913,31,Item1,Expedited,TRUE,FALSE,FALSE,1678.120194,30,0
Fri,Afternoon,Summer,30250,91606,42,Item1,Overnight,FALSE,TRUE,FALSE,1946.788767,50,0
Thu,Evening,Spring,98332,60525,25,Item1,Expedited,TRUE,TRUE,TRUE,1735.754632,31,0
